Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
h1,imdb,0.886152000001,3.629458,1.856593,0,0,0,0,6,28574,107628,2.721322,8,284956,942433,2.881774,50,940718,930383,36.987239,9,1254248,1980444
h1,apple,0.442975,1.635742,1.381875,0,0,0,0,1,4575,24576,0.442937000002,9,190849,840041,3.742563,17,527850,536414,4.955739,4,723274,1401031
h1,imgur,0.475883000001,1.100865,1.096694,0,0,0,0,1,17072,77211,0.610367000001,4,188958,648930,1.449303,1,14640,14260,0.170231999999,4,220670,740401
h1,imgur,0.463571999999,1.172204,1.165861,0,0,0,0,1,17072,77211,0.607226999999,4,188973,648930,1.727804,1,14640,14260,0.15575,4,220685,740401
h1,amazon,0.806055999999,1.3697,1.265152,0,0,0,0,1,26684,84685,0.945871,8,143089,515306,0.938203999995,13,106747,101061,1.333452,10,276520,701052
h1,imgur,0.515181000001,1.551341,1.551341,0,0,0,0,1,17072,77211,0.677283999999,4,189141,648930,1.623594,1,14640,14260,0.157723,4,220853,740401
h1,apple,0.455252,1.558764,1.326349,0,0,0,0,1,4575,24576,0.455597999999,9,190850,840041,3.268227,17,527849,536414,4.851051,4,723274,1401031
h1,apple,0.444229000001,1.797733,1.297398,0,0,0,0,1,4575,24576,0.444823,9,182959,840041,2.635259,17,527850,536414,8.141412,4,715384,1401031
h1,apple,0.526222999999,1.849138,1.590458,0,0,0,0,1,4575,24576,0.52628,9,190929,840041,4.837161,17,527870,536414,4.762351,4,723374,1401031
h1,imgur,0.554409,1.513041,1.513041,0,0,0,0,1,17072,77211,0.721625999999,4,188950,648930,2.150962,1,14640,14260,0.163108999999,4,220662,740401
h1,apple,0.733269999999,2.340821,1.795535,0,0,0,0,1,4575,24576,0.733581999999,9,190817,840041,5.003361,17,527851,536414,9.42035700001,4,723243,1401031
h1,amazon,0.835417,1.513434,1.273098,0,0,0,0,1,26657,84593,0.970647,8,143183,515306,1.191819,13,107830,102197,2.728199,10,277670,702096
h1,imdb,0.879892000001,3.866193,1.348119,0,0,0,0,1,16843,87148,1.011953,4,81751,279104,1.62838,47,770172,761090,33.189722,9,868766,1127342
h1,imdb,0.773291,3.549666,1.713398,0,0,0,0,6,28533,107627,3.316462,8,284885,942433,2.789154,52,832751,822006,34.854157,9,1146169,1872066
h1,imgur,0.609,1.736801,1.736801,0,0,0,0,1,17072,77211,0.781392000001,4,188972,648930,3.046667,1,14640,14260,0.158713000001,4,220684,740401
h1,imdb,0.923647,3.569973,1.863571,0,0,0,0,6,28596,107628,2.815553,8,284931,942433,2.634951,50,875079,864746,29.379843,9,1188606,1914807
h1,amazon,0.930715999999,1.59356,1.371339,0,0,0,0,1,26662,84460,1.068769,8,142915,515306,1.272982,13,109477,103738,2.96946,10,279054,703504
h1,imgur,0.564559999999,1.287179,1.287179,0,0,0,0,1,17072,77211,0.718515999999,4,188944,648930,1.964946,1,14640,14260,0.042211,4,220656,740401
h1,amazon,1.002537,1.794093,1.514385,0,0,0,0,1,26394,83754,1.170119,8,143164,515306,1.540865,13,112443,106787,3.118092,10,282001,705847
h1,amazon,0.812783000001,1.453161,1.264338,0,0,0,0,1,25318,80382,0.948760000001,8,143217,515306,1.150556,13,109397,103738,2.639334,10,277932,699426
h1,imgur,0.429037,1.233508,1.233508,0,0,0,0,1,17072,77211,0.560922000001,4,188949,648930,1.830228,1,14640,14260,0.138693000001,4,220661,740401
h1,imdb,0.939206999999,3.402887,1.988688,0,0,0,0,6,28555,107628,3.047374,8,284929,942433,2.895427,49,742086,732232,32.393455,9,1055570,1782293
h1,apple,0.543527,2.182772,1.633074,0,0,0,0,1,4575,24576,0.543581,9,190881,840041,4.415288,17,527875,536414,11.574425,4,723331,1401031
h1,imdb,0.809825,3.678591,1.977336,0,0,0,0,6,28647,107628,3.467846,8,284925,942427,3.277664,49,942371,932466,48.078845,9,1255943,1982521
