Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,imgur,0.406411,1.165259,1.165259,0,0,0,0,1,17044,77211,0.441386999999,4,188843,648930,1.517421,1,14640,14260,0.10009,4,220527,740401
quic,imgur,0.392221,1.155628,1.155628,0,0,0,0,1,17043,77211,0.434046999999,4,188843,648930,1.613958,1,14640,14260,0.112150999999,4,220526,740401
quic,imdb,0.718648,3.561981,1.332644,0,0,0,0,1,15909,83050,0.835790000001,4,81746,279110,1.611276,45,624559,616322,40.673955,9,722214,978482
quic,imdb,0.702733,3.708787,1.251627,0,0,0,0,1,15640,83052,0.740208000001,4,81769,279111,1.64154,44,657069,648950,41.259583,9,754478,1011113
quic,amazon,0.594855000001,1.524383,1.243317,0,0,0,0,1,26704,84802,0.828497,8,143404,516388,1.446274,13,108194,102551,3.116482,10,278302,703741
quic,imgur,0.381271,0.930065,0.930065,0,0,0,0,1,17043,77211,0.418306,4,188841,648930,1.202487,1,14640,14260,0.118957999999,4,220524,740401
quic,imdb,0.758389000001,3.553845,1.409095,0,0,0,0,1,15577,83051,0.868214,4,81771,279111,1.590873,43,660952,653218,41.495484,9,758300,1015380
quic,imdb,0.798883000001,3.593175,1.5135,0,0,0,0,1,15599,83052,0.906957000001,4,81682,279111,1.561036,42,641319,633577,40.102551,10,738600,995740
quic,amazon,0.630283,1.475546,1.244432,0,0,0,0,1,26699,84797,0.848460000001,8,143317,516388,1.484544,13,108217,102551,2.554808,10,278233,703736
quic,apple,0.400235999999,1.615931,1.26188,0,0,0,0,1,4577,24576,0.413388999999,9,190959,840041,3.350381,17,527778,536414,6.29443,4,723314,1401031
quic,apple,0.385855,1.779264,1.207882,0,0,0,0,1,4577,24576,0.398125,9,183021,840041,3.026553,17,527763,536414,7.367433,4,715361,1401031
quic,imdb,0.659487000001,3.470105,1.305382,0,0,0,0,1,15730,83051,0.766991,4,81764,279104,1.519487,43,641121,633358,40.322768,9,738615,995513
quic,apple,0.428701000001,1.694142,1.338602,0,0,0,0,1,4577,24576,0.448184999999,9,183019,840041,3.516517,17,527785,536414,6.089271,4,715381,1401031
quic,imdb,0.706466,3.562302,1.321784,0,0,0,0,1,15885,83051,0.814092999999,4,81768,279110,1.498449,43,633648,625904,40.302901,9,731301,988065
quic,imdb,0.985462999999,3.788872,1.666208,0,0,0,0,1,15899,83051,1.094454,4,81770,279110,1.69211,43,539245,531472,44.860931,9,636914,893633
quic,imgur,0.424993000001,1.183397,1.183397,0,0,0,0,1,17044,77211,0.454045,4,188840,648930,1.558112,1,14640,14260,0.112057,4,220524,740401
quic,imgur,0.411071999999,1.176086,1.176086,0,0,0,0,1,17044,77211,0.450264999999,4,188841,648930,1.544671,1,14640,14260,0.120674,4,220525,740401
quic,imgur,0.414077000001,1.221955,1.221955,0,0,0,0,1,17045,77211,0.460498,4,188835,648930,1.723636,1,14640,14260,0.122421,4,220520,740401
quic,imgur,0.392038,1.152598,1.152598,0,0,0,0,1,17045,77211,0.437028,4,188880,648930,1.583562,1,14640,14260,0.122971000001,4,220565,740401
quic,amazon,0.597962,1.610589,1.246495,0,0,0,0,1,26742,84855,0.844529,8,143366,516388,1.578868,13,108526,103146,2.689755,10,278634,704389
quic,apple,0.392445000001,1.635731,1.293216,0,0,0,0,1,4577,24576,0.408757000001,9,190935,840041,3.05683,17,527801,536414,5.85749700001,4,723313,1401031
quic,imgur,0.400163,1.172757,1.172757,0,0,0,0,1,17045,77211,0.439161,4,188881,648930,1.631,1,14640,14260,0.117534000001,4,220566,740401
quic,imdb,0.660118,3.646684,1.297127,0,0,0,0,1,15948,83051,0.767726,4,81771,279111,1.706457,44,540466,532350,43.273998,9,638185,894512
quic,imgur,0.411195000001,1.182252,1.182252,0,0,0,0,1,17045,77211,0.448408,4,188840,648930,1.476628,1,14640,14260,0.123885999999,4,220525,740401
quic,imdb,0.724994999999,3.656064,1.385923,0,0,0,0,1,15582,83051,0.838948999999,4,81771,279111,1.77312,46,661927,653347,41.728942,9,759280,1015509
quic,imgur,0.403361000001,1.186841,1.186841,0,0,0,0,1,17045,77211,0.443205,4,188877,648930,1.61096,1,14640,14260,0.112748,4,220562,740401
quic,imdb,0.806123999999,4.945121,1.839155,0,0,0,0,8,29879,106272,3.60011,8,299671,989009,3.354868,67,742420,726965,65.95004,27,1071970,1822246
quic,imgur,0.394197,1.170727,1.170727,0,0,0,0,1,17045,77211,0.431766,4,188878,648930,1.653279,1,14640,14260,0.124390999999,4,220563,740401
quic,amazon,0.593832,1.50784,1.21065,0,0,0,0,1,26726,84750,0.846323,8,143401,516388,1.422721,13,110299,104687,2.51089,10,280426,705825
quic,apple,0.457976,1.923265,1.339046,0,0,0,0,1,4577,24576,0.464995,9,190937,840041,3.28686,17,527703,536414,7.6322,4,723217,1401031
quic,apple,0.371128000001,1.563804,1.239112,0,0,0,0,1,4577,24576,0.389045,9,184452,840041,2.993701,17,527743,536414,5.761664,4,716772,1401031
quic,amazon,0.628175,1.756467,1.293091,0,0,0,0,1,26693,84807,0.905256,8,143352,516388,1.684982,13,108185,102551,2.88637,10,278230,703746
quic,imgur,0.407607000001,1.167042,1.167042,0,0,0,0,1,17045,77211,0.443369000001,4,188863,648930,1.511228,1,14640,14260,0.142368000001,4,220548,740401
quic,amazon,0.589519000001,1.50346,1.236115,0,0,0,0,1,26729,84855,0.827123000001,8,143340,516388,1.763145,13,108758,103146,2.447929,10,278827,704389
quic,imgur,0.416373,1.190191,1.190191,0,0,0,0,1,17045,77211,0.448482,4,188859,648930,1.633281,1,14640,14260,0.137353,4,220544,740401
quic,imgur,0.408844,1.171818,1.171818,0,0,0,0,1,17044,77211,0.445494,4,188858,648930,1.666414,1,14640,14260,0.16942,4,220542,740401
quic,apple,0.399119,1.591608,1.291452,0,0,0,0,1,4577,24576,0.409619,9,190951,840041,3.266184,17,527762,536414,5.86696600001,4,723290,1401031
quic,imgur,0.420844,1.185392,1.185392,0,0,0,0,1,17042,77211,0.448861999999,4,188841,648930,1.508803,1,14640,14260,0.144479999999,4,220523,740401
quic,imdb,0.673040000001,3.648665,1.334112,0,0,0,0,1,15880,83052,0.791401,4,81674,279104,1.692601,44,585591,577447,38.263728,9,683145,939603
