timestamp,method,requestId,url,mimeType,dataLength,encodedDataLength,param-timestamp,protocol
1465300452679,Network.responseReceived,20025.1,,text/plain,,,4270.449393,data
1465300452680,Network.loadingFinished,20025.1,,,,0,4270.449457,
1465300452683,Page.loadEventFired,,,,,,4270.467973,
1465300452684,Page.domContentEventFired,,,,,,4270.46826,
1465300453418,Network.requestWillBeSent,20048.1,m.imgur.com.this,,,,4270.524667,
1465300453418,Network.responseReceived,20048.1,,text/html,,,4271.180166,h2
1465300453434,Network.dataReceived,20048.1,,,15997,4381,4271.199787,
1465300453443,Network.requestWillBeSent,20048.2,fonts.googleapis.com.this,,,,4271.227635,
1465300453443,Network.requestWillBeSent,20048.3,m.imgur.com.this,,,,4271.227841,
1465300453443,Network.requestWillBeSent,20048.4,m.imgur.com.this,,,,4271.228074,
1465300453444,Network.requestWillBeSent,20048.5,m.imgur.com.this,,,,4271.228273,
1465300453574,Network.dataReceived,20048.1,,,32768,8210,4271.36064,
1465300453574,Network.dataReceived,20048.1,,,4589,0,4271.360818,
1465300453591,Network.dataReceived,20048.1,,,23857,4481,4271.37578,
1465300453591,Network.loadingFinished,20048.1,,,,17072,4271.375884,
1465300453643,Network.responseReceived,20048.5,,application/x-javascript,,,4271.42888,h2
1465300453643,Network.dataReceived,20048.5,,,9863,4199,4271.430244,
1465300453663,Network.dataReceived,20048.5,,,11756,4194,4271.449532,
1465300453784,Network.dataReceived,20048.5,,,32768,14489,4271.570849,
1465300453784,Network.dataReceived,20048.5,,,15109,0,4271.570968,
1465300453800,Network.responseReceived,20048.4,,application/x-javascript,,,4271.58607,h2
1465300453801,Network.dataReceived,20048.5,,,22805,5801,4271.586698,
1465300453803,Network.dataReceived,20048.4,,,20639,8272,4271.589686,
1465300453844,Network.dataReceived,20048.4,,,16649,5889,4271.629903,
1465300453853,Network.dataReceived,20048.4,,,12301,4105,4271.639054,
1465300453860,Network.responseReceived,20048.3,,text/css,,,4271.645338,h2
1465300453860,Network.responseReceived,20048.2,,text/css,,,4271.64568,h2
1465300453863,Network.dataReceived,20048.5,,,16586,3841,4271.648912,
1465300453863,Network.dataReceived,20048.3,,,11370,4188,4271.649381,
1465300453871,Network.dataReceived,20048.2,,,492,664,4271.657763,
1465300453871,Network.loadingFinished,20048.2,,,,664,4271.657718,
1465300453872,Network.dataReceived,20048.5,,,957,264,4271.658779,
1465300453872,Network.dataReceived,20048.4,,,12505,4105,4271.658819,
1465300453882,Network.dataReceived,20048.3,,,32768,10002,4271.668941,
1465300453882,Network.dataReceived,20048.3,,,17700,0,4271.669108,
1465300453982,Network.dataReceived,20048.5,,,17482,4105,4271.768304,
1465300453997,Network.dataReceived,20048.4,,,32768,16393,4271.783,
1465300453997,Network.dataReceived,20048.4,,,16654,0,4271.783211,
1465300454021,Network.dataReceived,20048.3,,,21563,4555,4271.807478,
1465300454021,Network.dataReceived,20048.4,,,32768,12545,4271.807943,
1465300454021,Network.dataReceived,20048.4,,,7259,0,4271.808092,
1465300454054,Network.dataReceived,20048.5,,,32768,16393,4271.840866,
1465300454054,Network.dataReceived,20048.5,,,32768,0,4271.840968,
1465300454054,Network.dataReceived,20048.5,,,3843,0,4271.841014,
1465300454063,Network.dataReceived,20048.5,,,31226,7869,4271.849417,
1465300454083,Network.dataReceived,20048.4,,,32768,16393,4271.869372,
1465300454083,Network.dataReceived,20048.4,,,17501,0,4271.8695,
1465300454101,Network.loadingFinished,20048.5,,,,61164,4271.887519,
1465300454113,Network.loadingFinished,20048.3,,,,18754,4271.88779,
1465300454113,Network.dataReceived,20048.4,,,32768,16393,4271.899665,
1465300454113,Network.dataReceived,20048.4,,,20168,0,4271.89976,
1465300454129,Network.requestWillBeSent,20048.6,fonts.gstatic.com,,,,4271.90942,
1465300454129,Network.dataReceived,20048.4,,,32768,16393,4271.914716,
1465300454129,Network.dataReceived,20048.4,,,25270,0,4271.915035,
1465300454191,Network.dataReceived,20048.4,,,24320,7956,4271.977815,
1465300454192,Network.loadingFinished,20048.4,,,,108444,4271.977743,
1465300454335,Page.domContentEventFired,,,,,,4272.120303,
1465300454340,Network.responseReceived,20048.6,,font/woff,,,4272.121025,http/1.1
1465300454340,Network.dataReceived,20048.6,,,1018,1398,4272.121185,
1465300454340,Network.dataReceived,20048.6,,,2796,2796,4272.121229,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.121271,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.12131,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.121332,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.121365,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.121395,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.121423,
1465300454340,Network.dataReceived,20048.6,,,1398,1398,4272.121451,
1465300454361,Network.dataReceived,20048.6,,,660,660,4272.147487,
1465300454364,Network.loadingFinished,20048.6,,,,14640,4272.147483,
1465300454364,Page.loadEventFired,,,,,,4272.149384,
