Protocol,Site,HandshakeTime,PageLoadTime,DOMLoadTime,No.Plaintexts,PlaintextsEncodedSize,PlaintextsSize,PlaintextsLoadTime,HTML,HTMLEncodedSize,HTMLSize,HTMLLoadTime,JS/CSS,JS/CSSEncodedSize,JS/CSSSize,JS/CSSLoadTime,Images/Others,Images/OthersEncodedSize,Images/OthersSize,Images/OthersLoadTime,Domains,EncodedDataSize,TotalDataSize
quic,apple,0.360583999995,1.712665,1.429563,0,0,0,0,1,4577,24576,0.369959999996,9,190932,840041,3.282203,17,527782,536414,4.86143699999,4,723291,1401031
quic,imgur,0.444016000001,1.033291,1.030256,0,0,0,0,1,17045,77211,0.473001999999,4,188907,648930,1.238103,1,14640,14260,0.211073999999,4,220592,740401
quic,imdb,0.664307999999,3.426855,1.29029,0,0,0,0,1,16435,87148,0.754525000004,4,81777,279110,1.32593099999,47,631532,622083,43.331289,10,729744,988341
quic,imgur,0.354300999999,1.115865,1.115865,0,0,0,0,1,17045,77211,0.388956000003,4,188893,648930,1.545695,1,14641,14260,0.119288000002,4,220579,740401
quic,imdb,0.688845999997,3.425994,1.259811,0,0,0,0,1,16337,87148,0.722327999996,4,81771,279104,1.36365299999,48,684043,674202,43.591398,10,782151,1040454
quic,imgur,0.354675999995,1.069718,1.069718,0,0,0,0,1,17045,77211,0.388476,4,188877,648930,1.47544900001,1,14641,14260,0.121303,4,220563,740401
quic,imdb,0.631284999996,3.494403,1.195125,0,0,0,0,1,16408,87148,0.668252999996,4,81771,279111,1.461332,48,742662,732880,40.622558,10,840841,1099139
quic,imgur,0.360715999996,1.074576,1.074576,0,0,0,0,1,17045,77211,0.402512000001,4,188898,648930,1.45611799999,1,14641,14260,0.126742,4,220584,740401
quic,amazon,0.553640999999,1.495331,1.178481,0,0,0,0,1,26746,85045,0.804582000004,8,143448,516649,1.51137599999,13,93617,87904,0.913397000011,9,263811,689598
quic,apple,0.355576000002,1.645731,1.176504,0,0,0,0,1,4577,24576,0.369831000004,9,190934,840041,2.850038,17,527782,536414,6.36512700002,4,723293,1401031
quic,apple,0.441752999999,1.567823,1.315119,0,0,0,0,1,4577,24576,0.452032000001,9,190934,840041,2.79832000001,17,527780,536414,4.82126399999,4,723291,1401031
quic,amazon,0.566213999999,2.472521,1.201155,0,0,0,0,1,26748,85051,0.792954999997,8,143462,516649,2.075568,17,171617,164005,4.04526000001,9,341827,765705
quic,imgur,0.370382000001,1.11337,1.11337,0,0,0,0,1,17045,77211,0.404939,4,188893,648930,1.494707,1,14640,14260,0.175138999999,4,220578,740401
quic,amazon,0.571690000004,1.42283700001,1.241696,0,0,0,0,1,26747,85045,0.810896000003,8,143400,516649,1.102095,13,92269,87904,2.68648900001,9,262416,689598
quic,imgur,0.357839999997,1.066018,1.066018,0,0,0,0,1,17045,77211,0.395555000003,4,188879,648930,1.44417699999,1,14640,14260,0.120796000003,4,220564,740401
quic,imgur,0.350962999997,1.083994,1.083994,0,0,0,0,1,17045,77211,0.387732999996,4,188878,648930,1.47366099999,1,14641,14260,0.123364999999,4,220564,740401
quic,apple,0.366003000003,1.492812,1.210904,0,0,0,0,1,4577,24576,0.375239000001,9,192362,840041,2.82150100001,17,527735,536414,5.23581599999,4,724674,1401031
quic,imgur,0.354546000002,1.077447,1.077447,0,0,0,0,1,17045,77211,0.391307000005,4,188897,648930,1.469427,1,14640,14260,0.117807000002,4,220582,740401
quic,imdb,0.644663000006,3.26448200001,1.162578,0,0,0,0,1,16368,87148,0.680866000002,4,81769,279110,1.314527,44,768016,760082,42.060322,9,866153,1126340
quic,amazon,0.548751999995,1.29782599999,1.181898,0,0,0,0,1,26745,85040,0.787377999994,8,143450,516649,0.963849,13,93561,87904,2.112803,9,263756,689593
quic,amazon,0.545770000004,1.419613,1.218741,0,0,0,0,1,26748,85040,0.827413999999,8,143391,516649,1.408955,13,92823,87904,1.916775,9,262962,689593
quic,apple,0.366309999998,1.655911,1.231758,0,0,0,0,1,4577,24576,0.375824000002,9,184445,840041,3.20096399999,17,527721,536414,6.16167999999,4,716743,1401031
quic,amazon,0.551396000003,1.265837,1.163674,0,0,0,0,1,26743,85045,0.778874999996,8,142872,516649,0.837896000005,13,92269,87904,1.22291699997,9,261884,689598
